granule_id,time_start,time_end,product,location,split,us_url,eu_url,as_url,cksum,granule_size
20191031T050020_tropomi_hires_tpe_0.nc,2019-10-31T04:01:56.000Z,2019-10-31 05:00:20+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191031T050020_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191031T050020_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191031T050020_tropomi_hires_tpe_0.nc,2834500214,452390244
20191101T044112_tropomi_hires_tpe_0.nc,2019-11-01T03:42:49.000Z,2019-11-01 04:41:12+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191101T044112_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191101T044112_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191101T044112_tropomi_hires_tpe_0.nc,1318529403,452254485
20191101T062242_tropomi_hires_tpe_0.nc,2019-11-01T05:24:17.000Z,2019-11-01 06:22:42+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191101T062242_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191101T062242_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191101T062242_tropomi_hires_tpe_0.nc,377287026,456916234
20191103T054427_tropomi_hires_tpe_0.nc,2019-11-03T04:46:03.000Z,2019-11-03 05:44:27+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191103T054427_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191103T054427_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191103T054427_tropomi_hires_tpe_0.nc,1338574411,450880410
20191104T052519_tropomi_hires_tpe_0.nc,2019-11-04T04:26:56.000Z,2019-11-04 05:25:19+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191104T052519_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191104T052519_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191104T052519_tropomi_hires_tpe_0.nc,2507321727,451761962
20191105T050612_tropomi_hires_tpe_0.nc,2019-11-05T04:07:48.000Z,2019-11-05 05:06:12+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191105T050612_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191105T050612_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191105T050612_tropomi_hires_tpe_0.nc,4251446069,450233276
20191106T044704_tropomi_hires_tpe_0.nc,2019-11-06T03:48:41.000Z,2019-11-06 04:47:04+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191106T044704_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191106T044704_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191106T044704_tropomi_hires_tpe_0.nc,338926890,450420047
20191107T042150_tropomi_hires_tpe_0.nc,2019-11-07T03:29:34.000Z,2019-11-07 04:21:50+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191107T042150_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191107T042150_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191107T042150_tropomi_hires_tpe_0.nc,3438981277,433450605
20191107T060927_tropomi_hires_tpe_0.nc,2019-11-07T05:11:03.000Z,2019-11-07 06:09:27+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191107T060927_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191107T060927_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191107T060927_tropomi_hires_tpe_0.nc,469467591,450432399
20191108T054412_tropomi_hires_tpe_0.nc,2019-11-08T04:51:55.000Z,2019-11-08 05:44:12+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191108T054412_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191108T054412_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191108T054412_tropomi_hires_tpe_0.nc,2896798305,429269327
20191109T053112_tropomi_hires_tpe_0.nc,2019-11-09T04:32:48.000Z,2019-11-09 05:31:12+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191109T053112_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191109T053112_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191109T053112_tropomi_hires_tpe_0.nc,3704113439,450603834
20191110T051205_tropomi_hires_tpe_0.nc,2019-11-10T04:13:42.000Z,2019-11-10 05:12:05+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191110T051205_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191110T051205_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191110T051205_tropomi_hires_tpe_0.nc,1856462252,452603453
20191111T045259_tropomi_hires_tpe_0.nc,2019-11-11T03:54:34.000Z,2019-11-11 04:52:59+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191111T045259_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191111T045259_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191111T045259_tropomi_hires_tpe_0.nc,2020532534,450156393
20191112T043352_tropomi_hires_tpe_0.nc,2019-11-12T03:35:27.000Z,2019-11-12 04:33:52+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191112T043352_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191112T043352_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191112T043352_tropomi_hires_tpe_0.nc,3240783113,449860610
20191112T061521_tropomi_hires_tpe_0.nc,2019-11-12T05:16:58.000Z,2019-11-12 06:15:21+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191112T061521_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191112T061521_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191112T061521_tropomi_hires_tpe_0.nc,3823741055,452926236
20191113T055614_tropomi_hires_tpe_0.nc,2019-11-13T04:57:51.000Z,2019-11-13 05:56:14+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191113T055614_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191113T055614_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191113T055614_tropomi_hires_tpe_0.nc,2425052521,451165490
20191114T053708_tropomi_hires_tpe_0.nc,2019-11-14T04:38:44.000Z,2019-11-14 05:37:08+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191114T053708_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191114T053708_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191114T053708_tropomi_hires_tpe_0.nc,1473709687,450022381
20191115T051801_tropomi_hires_tpe_0.nc,2019-11-15T04:19:38.000Z,2019-11-15 05:18:01+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191115T051801_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191115T051801_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191115T051801_tropomi_hires_tpe_0.nc,3326664061,449680178
20191116T045855_tropomi_hires_tpe_0.nc,2019-11-16T04:00:31.000Z,2019-11-16 04:58:55+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191116T045855_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191116T045855_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191116T045855_tropomi_hires_tpe_0.nc,875277723,450021911
20191117T043949_tropomi_hires_tpe_0.nc,2019-11-17T03:41:26.000Z,2019-11-17 04:39:49+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191117T043949_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191117T043949_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191117T043949_tropomi_hires_tpe_0.nc,1385013787,450217300
20191118T060212_tropomi_hires_tpe_0.nc,2019-11-18T05:03:49.000Z,2019-11-18 06:02:12+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191118T060212_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191118T060212_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191118T060212_tropomi_hires_tpe_0.nc,386326895,450504385
20191119T054306_tropomi_hires_tpe_0.nc,2019-11-19T04:44:43.000Z,2019-11-19 05:43:06+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191119T054306_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191119T054306_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191119T054306_tropomi_hires_tpe_0.nc,3848439428,449161399
20191120T052400_tropomi_hires_tpe_0.nc,2019-11-20T04:25:36.000Z,2019-11-20 05:24:00+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191120T052400_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191120T052400_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191120T052400_tropomi_hires_tpe_0.nc,4086794304,449467696
20191121T050454_tropomi_hires_tpe_0.nc,2019-11-21T04:06:30.000Z,2019-11-21 05:04:54+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191121T050454_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191121T050454_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191121T050454_tropomi_hires_tpe_0.nc,2121212775,453544594
20191122T044548_tropomi_hires_tpe_0.nc,2019-11-22T03:47:25.000Z,2019-11-22 04:45:48+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191122T044548_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191122T044548_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191122T044548_tropomi_hires_tpe_0.nc,190283133,448362988
20191123T042643_tropomi_hires_tpe_0.nc,2019-11-23T03:28:19.000Z,2019-11-23 04:26:43+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191123T042643_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191123T042643_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191123T042643_tropomi_hires_tpe_0.nc,1301452966,451617314
20191123T060812_tropomi_hires_tpe_0.nc,2019-11-23T05:09:48.000Z,2019-11-23 06:08:12+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191123T060812_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191123T060812_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191123T060812_tropomi_hires_tpe_0.nc,2236458806,452782087
20191124T054907_tropomi_hires_tpe_0.nc,2019-11-24T04:50:43.000Z,2019-11-24 05:49:07+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191124T054907_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191124T054907_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191124T054907_tropomi_hires_tpe_0.nc,2844106045,452464981
20191125T053002_tropomi_hires_tpe_0.nc,2019-11-25T04:31:38.000Z,2019-11-25 05:30:02+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191125T053002_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191125T053002_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191125T053002_tropomi_hires_tpe_0.nc,629658699,452621154
20191126T050449_tropomi_hires_tpe_0.nc,2019-11-26T04:12:33.000Z,2019-11-26 05:04:49+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191126T050449_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191126T050449_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191126T050449_tropomi_hires_tpe_0.nc,4252516325,431379138
20191127T045151_tropomi_hires_tpe_0.nc,2019-11-27T03:53:27.000Z,2019-11-27 04:51:51+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191127T045151_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191127T045151_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191127T045151_tropomi_hires_tpe_0.nc,492670524,448657326
20191128T043246_tropomi_hires_tpe_0.nc,2019-11-28T03:34:22.000Z,2019-11-28 04:32:46+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191128T043246_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191128T043246_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191128T043246_tropomi_hires_tpe_0.nc,4156664070,450447993
20191128T061416_tropomi_hires_tpe_0.nc,2019-11-28T05:15:52.000Z,2019-11-28 06:14:16+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191128T061416_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191128T061416_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191128T061416_tropomi_hires_tpe_0.nc,99253591,456459179
20191129T055511_tropomi_hires_tpe_0.nc,2019-11-29T04:56:48.000Z,2019-11-29 05:55:11+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191129T055511_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191129T055511_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191129T055511_tropomi_hires_tpe_0.nc,2092673105,452831289
20191130T053606_tropomi_hires_tpe_0.nc,2019-11-30T04:37:43.000Z,2019-11-30 05:36:06+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191130T053606_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191130T053606_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191130T053606_tropomi_hires_tpe_0.nc,171982418,452802704
20191201T051702_tropomi_hires_tpe_0.nc,2019-12-01T04:18:38.000Z,2019-12-01 05:17:02+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191201T051702_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191201T051702_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191201T051702_tropomi_hires_tpe_0.nc,2270494762,452403382
20191202T045757_tropomi_hires_tpe_0.nc,2019-12-02T03:59:33.000Z,2019-12-02 04:57:57+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191202T045757_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191202T045757_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191202T045757_tropomi_hires_tpe_0.nc,2508323321,449914811
20191203T043853_tropomi_hires_tpe_0.nc,2019-12-03T03:40:29.000Z,2019-12-03 04:38:53+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191203T043853_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191203T043853_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191203T043853_tropomi_hires_tpe_0.nc,3661124612,448473786
20191204T060118_tropomi_hires_tpe_0.nc,2019-12-04T05:02:54.000Z,2019-12-04 06:01:18+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191204T060118_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191204T060118_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191204T060118_tropomi_hires_tpe_0.nc,1941624972,449450505
20191205T054214_tropomi_hires_tpe_0.nc,2019-12-05T04:43:50.000Z,2019-12-05 05:42:14+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191205T054214_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191205T054214_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191205T054214_tropomi_hires_tpe_0.nc,4100157243,450498128
20191206T052310_tropomi_hires_tpe_0.nc,2019-12-06T04:24:46.000Z,2019-12-06 05:23:10+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191206T052310_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191206T052310_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191206T052310_tropomi_hires_tpe_0.nc,1998917725,450580808
20191207T050406_tropomi_hires_tpe_0.nc,2019-12-07T04:05:42.000Z,2019-12-07 05:04:06+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191207T050406_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191207T050406_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191207T050406_tropomi_hires_tpe_0.nc,492044826,448940706
20191208T044502_tropomi_hires_tpe_0.nc,2019-12-08T03:46:39.000Z,2019-12-08 04:45:02+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191208T044502_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191208T044502_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191208T044502_tropomi_hires_tpe_0.nc,2424648383,449848474
20191209T042559_tropomi_hires_tpe_0.nc,2019-12-09T03:27:35.000Z,2019-12-09 04:25:59+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191209T042559_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191209T042559_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191209T042559_tropomi_hires_tpe_0.nc,3594602468,452097034
20191209T060728_tropomi_hires_tpe_0.nc,2019-12-09T05:09:04.000Z,2019-12-09 06:07:28+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191209T060728_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191209T060728_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191209T060728_tropomi_hires_tpe_0.nc,4104927301,452226470
20191210T054825_tropomi_hires_tpe_0.nc,2019-12-10T04:50:02.000Z,2019-12-10 05:48:25+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191210T054825_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191210T054825_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191210T054825_tropomi_hires_tpe_0.nc,143333794,450441505
20191211T052922_tropomi_hires_tpe_0.nc,2019-12-11T04:30:57.000Z,2019-12-11 05:29:22+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191211T052922_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191211T052922_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191211T052922_tropomi_hires_tpe_0.nc,1730459953,452519646
20191212T051019_tropomi_hires_tpe_0.nc,2019-12-12T04:11:54.000Z,2019-12-12 05:10:19+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191212T051019_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191212T051019_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191212T051019_tropomi_hires_tpe_0.nc,2881319672,452158486
20191213T045116_tropomi_hires_tpe_0.nc,2019-12-13T03:52:51.000Z,2019-12-13 04:51:16+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191213T045116_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191213T045116_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191213T045116_tropomi_hires_tpe_0.nc,979348520,451253699
20191214T042606_tropomi_hires_tpe_0.nc,2019-12-14T03:33:50.000Z,2019-12-14 04:26:06+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191214T042606_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191214T042606_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191214T042606_tropomi_hires_tpe_0.nc,3371632226,432111421
20191214T061342_tropomi_hires_tpe_0.nc,2019-12-14T05:15:19.000Z,2019-12-14 06:13:42+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191214T061342_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191214T061342_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191214T061342_tropomi_hires_tpe_0.nc,3267117158,451726013
20191215T054833_tropomi_hires_tpe_0.nc,2019-12-15T04:56:16.000Z,2019-12-15 05:48:33+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191215T054833_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191215T054833_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191215T054833_tropomi_hires_tpe_0.nc,4026922314,431620921
20191216T053537_tropomi_hires_tpe_0.nc,2019-12-16T04:37:14.000Z,2019-12-16 05:35:37+00:00,tropomi_hires,tpe,train,s3://drivendata-competition-airathon-public-us/no2/train/tropomi_hires/2019/20191216T053537_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-eu/no2/train/tropomi_hires/2019/20191216T053537_tropomi_hires_tpe_0.nc,s3://drivendata-competition-airathon-public-as/no2/train/tropomi_hires/2019/20191216T053537_tropomi_hires_tpe_0.nc,1251482030,452573098
